SITE;ZONE;REF;LINHA;LAST USER MODIFIED STATUS;:ABL STATUS DESCRIPTION;ABL %;:SFLEX;:FLEXSTAT;:NUMA1;:PCLINUM;Fluxograma;:DESIGN;:PDATDRWG;:HOLD;:NOTE1;:NOTE2;:NOTE3;:NOTE4;:NOTE5;:NOTE6;:NOTE7;REV ATUAL;:DESIGNED
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/23183;/TUBING-3123.BBA.0013;andreia.ribeiro;P5 - Concluded pipe;100;--;--;A1-XXX-YYY-ZZZ;unset;D714-0011XXYX;AMR;XX/XX/03;TAG DA VALVULA DA BOMBA EM HOLD;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/716;/3120-WSL-0013-T-1-15H28;felipe.lucchesi;P1 - Preliminary model;20;--;--;BLP-2121-120-M-ISO-3665;3120.T.ISO.0484;D714-0011XXYX;FL;XX/XX/03;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134274568/36;/3124-WSL-0013-T-1-15H28;felipe.lucchesi;P1 - Preliminary model;20;--;--;BLP-2121-120-M-ISO-4837;3124.T.ISO.1123;D714-0011XXYX;FL;XX/XX/03;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/880;/3123-WSL-0013-T-1-15H28;felipe.lucchesi;P1 - Preliminary model;20;--;--;BLP-2121-120-M-ISO-4287;3123.T.ISO.0810;D714-0011XXYX;FL;XX/XX/03;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134249992/6035;/3120-WSL-0014-T-4-15H28;andreia.ribeiro;P4 - Certified support model. Release for certified BOM;95;--;--;BLP-2121-120-M-ISO-9156;3120.T.ISO.0710;3120.FLX.0015;AMR;XXX;XXX;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134249992/6018;/3120-WSL-0015-T-4-15H28;andreia.ribeiro;P4 - Certified support model. Release for certified BOM;95;--;--;BLP-2121-120-M-ISO-9157;3120.T.ISO.0711;3120.FLX.0015;AMR;XXX;XXX;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134249992/6002;/3120-WSL-0016-T-1-15H28;andreia.ribeiro;P4 - Certified support model. Release for certified BOM;95;--;--;BLP-2121-120-M-ISO-9158;3120.T.ISO.0712;3120.FLX.0015;AMR;XXX;XXX;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134249992/5990;/3120-WSL-0017-T-1-15H28;andreia.ribeiro;P4 - Certified support model. Release for certified BOM;95;--;--;BLP-2121-120-M-ISO-9159;3120.T.ISO.0713;3120.FLX.0015;AMR;16/11/20;EXPO-ENVIADO PARA EMISSAO EM 16-11-20;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134266376/17424;/3123-WSL-1000-T-3/4-15H28-CANCELAR;andreia.ribeiro;P4 - Certified support model. Release for certified BOM;95;--;--;A1-XXX-YYY-ZZZ;unset;3120.FLX.0015;AMR;XX/XX/03;unset;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/15803;/3120-WSL-1000-T-XX-15H28;rudnei.paim;P0 - Created Pipe (empty);5;--;--;A1-XXX-YYY-ZZZ;;3120.P.FLX.0015;JCNS;XX/XX/03;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/15887;/3124-WSL-1000-T-3/4-15H28-CANCELAR;rudnei.paim;P0 - Created Pipe (empty);5;--;--;A1-XXX-YYY-ZZZ;;3120.P.FLX.0015;JCNS;XX/XX/03;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/15804;/3120-WSL-1001-T-1.1/2-15H28;andreia.ribeiro;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-9160;3120.T.ISO.0714;3120.FLX.0015;AMR;16/11/20;EXPO-ENVIADO PARA EMISSAO EM 16-11-20;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/20077;/3123-WSL-1001-T-3/4-15H28;andreia.ribeiro;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-9231;3123.T.ISO.0932;3120.FLX.0015;AMR;16/11/20;EXPO-ENVIADO PARA EMISSAO EM 16-11-20;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/3079;/3124-WSL-1001-T-3/4-15H28;andreia.ribeiro;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-9401;3124.T.ISO.1246;3120.FLX.0015;AMR;16/11/20;EXPO-ENVIADO PARA EMISSAO EM 16-11-20;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/15805;/3123-WSL-1002-T-3/4-15H28;andreia.ribeiro;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-9232;3123.T.ISO.0933;3120.FLX.0015;AMR;16/11/20;EXPO-ENVIADO PARA EMISSAO EM 16-11-20;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/15889;/3124-WSL-1002-T-3/4-15H28;andreia.ribeiro;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-9402;3124.T.ISO.1247;3120.FLX.0015;AMR;16/11/20;EXPO-ENVIADO PARA EMISSAO EM 16-11-20;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/15806;/3120-WSL-1002-T-3/4-15H28-CANCELAR;andreia.ribeiro;P4 - Certified support model. Release for certified BOM;95;--;--;A1-XXX-YYY-ZZZ;unset;3120.FLX.0015;AMR;XX/XX/03;unset;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134266376/18425;/3120-WSL-1003-T-3/4-15H28-CANCELAR;andreia.ribeiro;P4 - Certified support model. Release for certified BOM;95;--;--;A1-XXX-YYY-ZZZ;unset;3120.FLX.0015;AMR;XX/XX/03;unset;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134282760/691;/3123-WSL-1003-T-1-15H28;andreia.ribeiro;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-9233;3123.T.ISO.0934;3120.FLX.0015;AMR;16/11/20;EXPO-ENVIADO PARA EMISSAO EM 16-11-20;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134282760/712;/3124-WSL-1003-T-1-15H28;andreia.ribeiro;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-9403;3124.T.ISO.1248;3120.FLX.0015;AMR;16/11/20;EXPO-ENVIADO PARA EMISSAO EM 16-11-20;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/30716;/3124-WSL-1004-T-3/4-15H28-CANCELAR;Not Controlled;Not Controlled;Not Controlled;--;--;A1-XXX-YYY-ZZZ;;D714-0011XXYX;XXX;XX/XX/03;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/20062;/3123-WSL-1004-T-3/4-15H28-CANCELAR;andreia.ribeiro;P4 - Certified support model. Release for certified BOM;95;--;--;A1-XXX-YYY-ZZZ;unset;3120.FLX.0015;AMR;XX/XX/03;unset;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/15807;/3120-WSL-1004-T-3/4-15H28-CANCELAR;andreia.ribeiro;P4 - Certified support model. Release for certified BOM;95;--;--;A1-XXX-YYY-ZZZ;unset;3120.FLX.0015;AMR;XX/XX/03;unset;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134249992/5495;/3123-WSL-1005-T-3/4-15H28;andreia.ribeiro;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-9234;3123.T.ISO.0935;3120.FLX.0015;AMR;16/11/20;EXPO-ENVIADO PARA EMISSAO EM 16-11-20;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/15891;/3124-WSL-1005-T-3/4-15H28;andreia.ribeiro;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-9404;3124.T.ISO.1249;3120.FLX.0015;AMR;16/11/20;EXPO-ENVIADO PARA EMISSAO EM 16-11-20;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/15808;/3120-WSL-1005-T-3/4-15H28-CANCELAR;andreia.ribeiro;P4 - Certified support model. Release for certified BOM;95;--;--;A1-XXX-YYY-ZZZ;;3120.P.FLX.0015;JCNS;XX/XX/03;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134249992/5508;/3123-WSL-1006-T-3/4-15H28;andreia.ribeiro;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-9235;3123.T.ISO.0936;3120.FLX.0015;AMR;16/11/20;EXPO-ENVIADO PARA EMISSAO EM 16-11-20;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/15893;/3124-WSL-1006-T-3/4-15H28;andreia.ribeiro;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-9405;3124.T.ISO.1250;3120.FLX.0015;AMR;16/11/20;EXPO-ENVIADO PARA EMISSAO EM 16-11-20;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134282760/738;/3120-WSL-1006-T-1-15H28;andreia.ribeiro;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-9161;3120.T.ISO.0715;3120.FLX.0015;AMR;16/11/20;EXPO-ENVIADO PARA EMISSAO EM 16-11-20;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134266376/17451;/3123-WSL-1007-T-3/4-15H28;andreia.ribeiro;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-9236;3123.T.ISO.0937;3120.FLX.0015;AMR;16/11/20;EXPO-ENVIADO PARA EMISSAO EM 16-11-20;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/15810;/3120-WSL-1007-T-3/4-15H28;andreia.ribeiro;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-9162;3120.T.ISO.0716;3120.FLX.0015;AMR;16/11/20;EXPO-ENVIADO PARA EMISSAO EM 16-11-20;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/15894;/3124-WSL-1007-T-3/4-15H28-CANCELAR;andreia.ribeiro;P4 - Certified support model. Release for certified BOM;95;--;--;A1-XXX-YYY-ZZZ;unset;3120.FLX.0015;AMR;XX/XX/03;unset;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134266376/17420;/3123-WSL-1008-T-3/4-15H28-CANCELAR;andreia.ribeiro;P4 - Certified support model. Release for certified BOM;95;--;--;A1-XXX-YYY-ZZZ;unset;3120.FLX.0015;AMR;XX/XX/03;unset;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/15811;/3120-WSL-1008-T-3/4-15H28-CANCELAR;andreia.ribeiro;P4 - Certified support model. Release for certified BOM;95;--;--;A1-XXX-YYY-ZZZ;unset;3120.FLX.0015;AMR;XX/XX/03;unset;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/15895;/3124-WSL-1008-T-3/4-15H28-CANCELAR;andreia.ribeiro;P4 - Certified support model. Release for certified BOM;95;--;--;A1-XXX-YYY-ZZZ;unset;3120.FLX.0015;AMR;XX/XX/03;unset;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134274568/59;/3124-WSL-1009-T-1.1/2-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/15812;/3120-WSL-1009-T-3/4-15H28;andreia.ribeiro;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-9163;3120.T.ISO.0717;3120.FLX.0015;AMR;16/11/20;EXPO-ENVIADO PARA EMISSAO EM 16-11-20;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134274568/1168;/3123-WSL-1010-T-1-15H28;andreia.ribeiro;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-9237;3123.T.ISO.0938;3120.FLX.0015;AMR;16/11/20;EXPO-ENVIADO PARA EMISSAO EM 16-11-20;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134274568/14;/3124-WSL-1010-T-2-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/15815;/3120-WSL-1010-T-3/4-15H28-CANCELAR;andreia.ribeiro;P4 - Certified support model. Release for certified BOM;95;--;--;A1-XXX-YYY-ZZZ;unset;3120.FLX.0015;AMR;XX/XX/03;unset;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134266376/17400;/3123-WSL-1011-T-1.1/2-15H28;andreia.ribeiro;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-9238;3123.T.ISO.0939;3120.FLX.0015;AMR;16/11/20;EXPO-ENVIADO PARA EMISSAO EM 16-11-20;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134274568/75;/3124-WSL-1011-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/15814;/3120-WSL-1011-T-3/4-15H28-CANCELAR;andreia.ribeiro;P4 - Certified support model. Release for certified BOM;95;--;--;A1-XXX-YYY-ZZZ;unset;3120.FLX.0015;AMR;XX/XX/03;unset;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/15813;/3120-WSL-1012-T-3/4-15H28-CANCELAR;andreia.ribeiro;P4 - Certified support model. Release for certified BOM;95;--;--;A1-XXX-YYY-ZZZ;unset;3120.FLX.0015;AMR;XX/XX/03;unset;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/562;/3123-WSL-1012-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-2121-000-X-ISO-0000;0000.X.ISO.0000;3120.P.FLX.0017;CHV;XX/XX/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/492;/3124-WSL-1012-T-1-15H28;felipe.lucchesi;P1 - Preliminary model;20;--;--;A1-XXX-YYY-ZZZ;;3120.P.FLX.0017;JCNS;XX/XX/03;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/701;/3120-WSL-1013-T-1-15H28;felipe.lucchesi;P1 - Preliminary model;20;--;--;A1-XXX-YYY-ZZZ;;D714-0011XXYX;JCNS;XX/XX/03;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/769;/3124-WSL-1013-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/835;/3123-WSL-1013-T-1.1/2-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/15816;/3120-WSL-1013-T-xx-15H28;rudnei.paim;P0 - Created Pipe (empty);5;--;--;A1-XXX-YYY-ZZZ;;3120.P.FLX.0017;JCNS;XX/XX/03;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/583;/3124-WSL-1014-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/588;/3123-WSL-1014-T-1-15H28;felipe.lucchesi;P1 - Preliminary model;20;--;--;A1-XXX-YYY-ZZZ;;3120.P.FLX.0017;JCNS;XX/XX/03;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/807;/3120-WSL-1014-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/668;/3123-WSL-1015-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-2121-000-X-ISO-0000;0000.X.ISO.0000;3120.P.FLX.0017;CHV;XX/XX/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/508;/3124-WSL-1015-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/802;/3120-WSL-1015-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/658;/3123-WSL-1016-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/523;/3124-WSL-1016-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/794;/3120-WSL-1016-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/643;/3124-WSL-1017-T-1-15H28;jose.santana;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;AAS;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/638;/3123-WSL-1017-T-1-15H28;jose.santana;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/608;/3120-WSL-1017-T-1-15H28;jose.santana;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/598;/3123-WSL-1018-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/618;/3120-WSL-1018-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/573;/3124-WSL-1018-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/684;/3124-WSL-1019-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/675;/3123-WSL-1019-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/628;/3120-WSL-1019-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/15818;/3120-WSL-1020-T-1.1/2-15H28;rudnei.paim;P0 - Created Pipe (empty);5;--;--;A1-XXX-YYY-ZZZ;;3120.P.FLX.0017;JCNS;XX/XX/03;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/15896;/3124-WSL-1020-T-1.1/2-15H28;rudnei.paim;P0 - Created Pipe (empty);5;--;--;A1-XXX-YYY-ZZZ;;3120.P.FLX.0017;JCNS;XX/XX/03;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134274568/1096;/3120-WSL-1021-T-1.1/2-15H28;andreia.ribeiro;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-9164;3120.T.ISO.0718;3120.FLX.0015;AMR;16/11/20;EXPO-ENVIADO PARA EMISSAO EM 16-11-20;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/593;/3123-WSL-1021-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/578;/3124-WSL-1021-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/30804;/3120-WSL-1022-T-3/4-15H28;andreia.ribeiro;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-9165;3120.T.ISO.0719;3120.FLX.0015;AMR;16/11/20;EXPO-ENVIADO PARA EMISSAO EM 16-11-20;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/653;/3123-WSL-1022-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/518;/3124-WSL-1022-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134241800/30731;/3120-WSL-1023-T-3/4-15H28;andreia.ribeiro;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-9166;3120.T.ISO.0720;3120.FLX.0015;AMR;16/11/20;EXPO-ENVIADO PARA EMISSAO EM 16-11-20;unset;unset;unset;unset;unset;unset;;0;EXPO-UTILIDADES
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/663;/3123-WSL-1023-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/513;/3124-WSL-1023-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/648;/3123-WSL-1024-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/487;/3124-WSL-1024-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
/024-072_PIPE_COMMON_COOKING;/024-072_WSL;=134258184/528;/3124-WSL-1025-T-1-15H28;amitula.silva;P4 - Certified support model. Release for certified BOM;95;--;--;XXX-0000-000-X-XXX-0000;0000.X.XXX.0000;3120.P.FLX.0017;CHV;06/07/20;;;;;;;;;0;
